date,borough,mode,rides
2025-07-15,Haringey,Tube,88
2025-07-16,Haringey,Tube,91
2025-07-17,Haringey,Tube,93
2025-07-18,Haringey,Tube,88
2025-07-19,Haringey,Tube,68
2025-07-20,Haringey,Tube,67
2025-07-21,Haringey,Tube,88
2025-07-22,Haringey,Tube,105
2025-07-23,Haringey,Tube,97
2025-07-24,Haringey,Tube,94
2025-07-25,Haringey,Tube,90
2025-07-26,Haringey,Tube,59
2025-07-27,Haringey,Tube,64
2025-07-28,Haringey,Tube,99
2025-07-29,Haringey,Tube,91
2025-07-30,Haringey,Tube,91
2025-07-31,Haringey,Tube,90
2025-08-01,Haringey,Tube,95
2025-08-02,Haringey,Tube,68
2025-08-03,Haringey,Tube,59
2025-08-04,Haringey,Tube,102
2025-08-05,Haringey,Tube,94
2025-08-06,Haringey,Tube,105
2025-08-07,Haringey,Tube,76
2025-08-08,Haringey,Tube,78
2025-08-09,Haringey,Tube,65
2025-08-10,Haringey,Tube,76
2025-08-11,Haringey,Tube,87
2025-08-12,Haringey,Tube,82
2025-08-13,Haringey,Tube,90
2025-08-14,Haringey,Tube,86
2025-08-15,Haringey,Tube,99
2025-08-16,Haringey,Tube,66
2025-08-17,Haringey,Tube,75
2025-08-18,Haringey,Tube,110
2025-08-19,Haringey,Tube,91
2025-08-20,Haringey,Tube,99
2025-08-21,Haringey,Tube,87
2025-08-22,Haringey,Tube,95
2025-08-23,Haringey,Tube,76
2025-08-24,Haringey,Tube,72
2025-08-25,Haringey,Tube,105
2025-08-26,Haringey,Tube,96
2025-08-27,Haringey,Tube,106
2025-08-28,Haringey,Tube,87
2025-08-29,Haringey,Tube,95
2025-08-30,Haringey,Tube,79
2025-08-31,Haringey,Tube,79
2024-09-01,Haringey,Bus,59
2024-09-02,Haringey,Bus,73
2024-09-03,Haringey,Bus,69
2024-09-04,Haringey,Bus,62
2024-09-05,Haringey,Bus,83
2024-09-06,Haringey,Bus,78
2024-09-07,Haringey,Bus,45
2024-09-08,Haringey,Bus,58
2024-09-09,Haringey,Bus,69
2024-09-10,Haringey,Bus,72
2024-09-11,Haringey,Bus,76
2024-09-12,Haringey,Bus,64
2024-09-13,Haringey,Bus,62
2024-09-14,Haringey,Bus,48
2024-09-15,Haringey,Bus,57
2024-09-16,Haringey,Bus,82
2024-09-17,Haringey,Bus,77
2024-09-18,Haringey,Bus,83
2024-09-19,Haringey,Bus,80
2024-09-20,Haringey,Bus,71
2024-09-21,Haringey,Bus,63
2024-09-22,Haringey,Bus,61
2024-09-23,Haringey,Bus,80
2024-09-24,Haringey,Bus,80
2024-09-25,Haringey,Bus,72
2024-09-26,Haringey,Bus,76
2024-09-27,Haringey,Bus,61
2024-09-28,Haringey,Bus,62
2024-09-29,Haringey,Bus,66
2024-09-30,Haringey,Bus,66
2024-10-01,Haringey,Bus,80
2024-10-02,Haringey,Bus,77
2024-10-03,Haringey,Bus,75
2024-10-04,Haringey,Bus,73
2024-10-05,Haringey,Bus,51
2024-10-06,Haringey,Bus,62
2024-10-07,Haringey,Bus,74
2024-10-08,Haringey,Bus,81
2024-10-09,Haringey,Bus,75
2024-10-10,Haringey,Bus,70
2024-10-11,Haringey,Bus,77
2024-10-12,Haringey,Bus,60
2024-10-13,Haringey,Bus,56
2024-10-14,Haringey,Bus,85
2024-10-15,Haringey,Bus,72
2024-10-16,Haringey,Bus,89
2024-10-17,Haringey,Bus,81
2024-10-18,Haringey,Bus,83
2024-10-19,Haringey,Bus,54
2024-10-20,Haringey,Bus,59
2024-10-21,Haringey,Bus,80
2024-10-22,Haringey,Bus,91
2024-10-23,Haringey,Bus,84
2024-10-24,Haringey,Bus,101
2024-10-25,Haringey,Bus,81
2024-10-26,Haringey,Bus,70
2024-10-27,Haringey,Bus,65
2024-10-28,Haringey,Bus,73
2024-10-29,Haringey,Bus,88
2024-10-30,Haringey,Bus,89
2024-10-31,Haringey,Bus,82
2024-11-01,Haringey,Bus,87
2024-11-02,Haringey,Bus,68
2024-11-03,Haringey,Bus,58
2024-11-04,Haringey,Bus,84
2024-11-05,Haringey,Bus,84
2024-11-06,Haringey,Bus,85
2024-11-07,Haringey,Bus,93
2024-11-08,Haringey,Bus,81
2024-11-09,Haringey,Bus,65
2024-11-10,Haringey,Bus,57
2024-11-11,Haringey,Bus,91
2024-11-12,Haringey,Bus,81
2024-11-13,Haringey,Bus,100
2024-11-14,Haringey,Bus,88
2024-11-15,Haringey,Bus,84
2024-11-16,Haringey,Bus,52
2024-11-17,Haringey,Bus,60
2024-11-18,Haringey,Bus,84
2024-11-19,Haringey,Bus,85
2024-11-20,Haringey,Bus,81
2024-11-21,Haringey,Bus,85
2024-11-22,Haringey,Bus,77
2024-11-23,Haringey,Bus,59
2024-11-24,Haringey,Bus,58
2024-11-25,Haringey,Bus,81
2024-11-26,Haringey,Bus,74
2024-11-27,Haringey,Bus,94
2024-11-28,Haringey,Bus,80
2024-11-29,Haringey,Bus,99
2024-11-30,Haringey,Bus,50
2024-12-01,Haringey,Bus,60
2024-12-02,Haringey,Bus,85
2024-12-03,Haringey,Bus,78
2024-12-04,Haringey,Bus,82
2024-12-05,Haringey,Bus,82
2024-12-06,Haringey,Bus,87
2024-12-07,Haringey,Bus,60
2024-12-08,Haringey,Bus,66
2024-12-09,Haringey,Bus,86
2024-12-10,Haringey,Bus,88
2024-12-11,Haringey,Bus,71
2024-12-12,Haringey,Bus,82
2024-12-13,Haringey,Bus,83
2024-12-14,Haringey,Bus,59
2024-12-15,Haringey,Bus,58
2024-12-16,Haringey,Bus,75
2024-12-17,Haringey,Bus,67
2024-12-18,Haringey,Bus,95
2024-12-19,Haringey,Bus,74
2024-12-20,Haringey,Bus,72
2024-12-21,Haringey,Bus,60
2024-12-22,Haringey,Bus,60
2024-12-23,Haringey,Bus,77
2024-12-24,Haringey,Bus,79
2024-12-25,Haringey,Bus,74
2024-12-26,Haringey,Bus,75
2024-12-27,Haringey,Bus,88
2024-12-28,Haringey,Bus,64
2024-12-29,Haringey,Bus,60
2024-12-30,Haringey,Bus,70
2024-12-31,Haringey,Bus,70
2025-01-01,Haringey,Bus,77
2025-01-02,Haringey,Bus,74
2025-01-03,Haringey,Bus,73
2025-01-04,Haringey,Bus,56
2025-01-05,Haringey,Bus,57
2025-01-06,Haringey,Bus,78
2025-01-07,Haringey,Bus,79
2025-01-08,Haringey,Bus,74
2025-01-09,Haringey,Bus,77
2025-01-10,Haringey,Bus,72
2025-01-11,Haringey,Bus,62
2025-01-12,Haringey,Bus,56
2025-01-13,Haringey,Bus,81
2025-01-14,Haringey,Bus,76
2025-01-15,Haringey,Bus,69
2025-01-16,Haringey,Bus,71
2025-01-17,Haringey,Bus,78
2025-01-18,Haringey,Bus,64
2025-01-19,Haringey,Bus,59
2025-01-20,Haringey,Bus,77
2025-01-21,Haringey,Bus,76
2025-01-22,Haringey,Bus,77
2025-01-23,Haringey,Bus,72
2025-01-24,Haringey,Bus,78
2025-01-25,Haringey,Bus,50
2025-01-26,Haringey,Bus,51
2025-01-27,Haringey,Bus,73
2025-01-28,Haringey,Bus,80
2025-01-29,Haringey,Bus,86
2025-01-30,Haringey,Bus,72
2025-01-31,Haringey,Bus,70
2025-02-01,Haringey,Bus,59
2025-02-02,Haringey,Bus,52
2025-02-03,Haringey,Bus,78
2025-02-04,Haringey,Bus,73
2025-02-05,Haringey,Bus,76
2025-02-06,Haringey,Bus,79
2025-02-07,Haringey,Bus,70
2025-02-08,Haringey,Bus,48
2025-02-09,Haringey,Bus,55
2025-02-10,Haringey,Bus,73
2025-02-11,Haringey,Bus,79
2025-02-12,Haringey,Bus,65
2025-02-13,Haringey,Bus,79
2025-02-14,Haringey,Bus,72
2025-02-15,Haringey,Bus,61
2025-02-16,Haringey,Bus,53
2025-02-17,Haringey,Bus,71
2025-02-18,Haringey,Bus,64
2025-02-19,Haringey,Bus,61
2025-02-20,Haringey,Bus,70
2025-02-21,Haringey,Bus,73
2025-02-22,Haringey,Bus,55
2025-02-23,Haringey,Bus,57
2025-02-24,Haringey,Bus,86
2025-02-25,Haringey,Bus,70
2025-02-26,Haringey,Bus,65
2025-02-27,Haringey,Bus,69
2025-02-28,Haringey,Bus,72
2025-03-01,Haringey,Bus,50
2025-03-02,Haringey,Bus,49
2025-03-03,Haringey,Bus,66
2025-03-04,Haringey,Bus,68
2025-03-05,Haringey,Bus,62
2025-03-06,Haringey,Bus,65
2025-03-07,Haringey,Bus,54
2025-03-08,Haringey,Bus,46
2025-03-09,Haringey,Bus,55
2025-03-10,Haringey,Bus,72
2025-03-11,Haringey,Bus,74
2025-03-12,Haringey,Bus,58
2025-03-13,Haringey,Bus,67
2025-03-14,Haringey,Bus,54
2025-03-15,Haringey,Bus,46
2025-03-16,Haringey,Bus,49
2025-03-17,Haringey,Bus,73
2025-03-18,Haringey,Bus,68
2025-03-19,Haringey,Bus,69
2025-03-20,Haringey,Bus,68
2025-03-21,Haringey,Bus,70
2025-03-22,Haringey,Bus,52
2025-03-23,Haringey,Bus,42
2025-03-24,Haringey,Bus,57
2025-03-25,Haringey,Bus,68
2025-03-26,Haringey,Bus,75
2025-03-27,Haringey,Bus,62
2025-03-28,Haringey,Bus,56
2025-03-29,Haringey,Bus,49
2025-03-30,Haringey,Bus,43
2025-03-31,Haringey,Bus,56
2025-04-01,Haringey,Bus,58
2025-04-02,Haringey,Bus,64
2025-04-03,Haringey,Bus,64
2025-04-04,Haringey,Bus,59
2025-04-05,Haringey,Bus,38
2025-04-06,Haringey,Bus,51
2025-04-07,Haringey,Bus,60
2025-04-08,Haringey,Bus,55
2025-04-09,Haringey,Bus,56
2025-04-10,Haringey,Bus,57
2025-04-11,Haringey,Bus,61
2025-04-12,Haringey,Bus,38
2025-04-13,Haringey,Bus,46
2025-04-14,Haringey,Bus,56
2025-04-15,Haringey,Bus,53
2025-04-16,Haringey,Bus,55
2025-04-17,Haringey,Bus,54
2025-04-18,Haringey,Bus,64
2025-04-19,Haringey,Bus,37
2025-04-20,Haringey,Bus,47
2025-04-21,Haringey,Bus,53
2025-04-22,Haringey,Bus,51
2025-04-23,Haringey,Bus,63
2025-04-24,Haringey,Bus,49
2025-04-25,Haringey,Bus,58
2025-04-26,Haringey,Bus,43
2025-04-27,Haringey,Bus,48
2025-04-28,Haringey,Bus,53
2025-04-29,Haringey,Bus,58
2025-04-30,Haringey,Bus,48
2025-05-01,Haringey,Bus,57
2025-05-02,Haringey,Bus,54
2025-05-03,Haringey,Bus,45
2025-05-04,Haringey,Bus,47
2025-05-05,Haringey,Bus,57
2025-05-06,Haringey,Bus,54
2025-05-07,Haringey,Bus,62
2025-05-08,Haringey,Bus,56
2025-05-09,Haringey,Bus,60
2025-05-10,Haringey,Bus,46
2025-05-11,Haringey,Bus,43
2025-05-12,Haringey,Bus,51
2025-05-13,Haringey,Bus,46
2025-05-14,Haringey,Bus,59
2025-05-15,Haringey,Bus,60
2025-05-16,Haringey,Bus,57
2025-05-17,Haringey,Bus,44
2025-05-18,Haringey,Bus,41
2025-05-19,Haringey,Bus,51
2025-05-20,Haringey,Bus,50
2025-05-21,Haringey,Bus,48
2025-05-22,Haringey,Bus,49
2025-05-23,Haringey,Bus,54
2025-05-24,Haringey,Bus,43
2025-05-25,Haringey,Bus,36
2025-05-26,Haringey,Bus,55
2025-05-27,Haringey,Bus,52
2025-05-28,Haringey,Bus,53
2025-05-29,Haringey,Bus,58
2025-05-30,Haringey,Bus,55
2025-05-31,Haringey,Bus,42
2025-06-01,Haringey,Bus,47
2025-06-02,Haringey,Bus,53
2025-06-03,Haringey,Bus,54
2025-06-04,Haringey,Bus,48
2025-06-05,Haringey,Bus,58
2025-06-06,Haringey,Bus,54
2025-06-07,Haringey,Bus,40
2025-06-08,Haringey,Bus,40
2025-06-09,Haringey,Bus,53
2025-06-10,Haringey,Bus,56
2025-06-11,Haringey,Bus,54
2025-06-12,Haringey,Bus,56
2025-06-13,Haringey,Bus,52
2025-06-14,Haringey,Bus,40
2025-06-15,Haringey,Bus,50
2025-06-16,Haringey,Bus,53
2025-06-17,Haringey,Bus,56
2025-06-18,Haringey,Bus,63
2025-06-19,Haringey,Bus,54
2025-06-20,Haringey,Bus,52
2025-06-21,Haringey,Bus,45
2025-06-22,Haringey,Bus,51
2025-06-23,Haringey,Bus,57
2025-06-24,Haringey,Bus,62
2025-06-25,Haringey,Bus,64
2025-06-26,Haringey,Bus,62
2025-06-27,Haringey,Bus,59
2025-06-28,Haringey,Bus,39
2025-06-29,Haringey,Bus,48
2025-06-30,Haringey,Bus,54
2025-07-01,Haringey,Bus,68
2025-07-02,Haringey,Bus,60
2025-07-03,Haringey,Bus,60
2025-07-04,Haringey,Bus,58
2025-07-05,Haringey,Bus,44
2025-07-06,Haringey,Bus,44
2025-07-07,Haringey,Bus,61
2025-07-08,Haringey,Bus,56
2025-07-09,Haringey,Bus,62
2025-07-10,Haringey,Bus,67
2025-07-11,Haringey,Bus,56
2025-07-12,Haringey,Bus,42
2025-07-13,Haringey,Bus,42
2025-07-14,Haringey,Bus,54
2025-07-15,Haringey,Bus,56
2025-07-16,Haringey,Bus,59
2025-07-17,Haringey,Bus,61
2025-07-18,Haringey,Bus,69
2025-07-19,Haringey,Bus,47
2025-07-20,Haringey,Bus,44
2025-07-21,Haringey,Bus,66
2025-07-22,Haringey,Bus,66
2025-07-23,Haringey,Bus,67
2025-07-24,Haringey,Bus,58
2025-07-25,Haringey,Bus,63
2025-07-26,Haringey,Bus,41
2025-07-27,Haringey,Bus,49
2025-07-28,Haringey,Bus,72
2025-07-29,Haringey,Bus,70
2025-07-30,Haringey,Bus,73
2025-07-31,Haringey,Bus,61
2025-08-01,Haringey,Bus,64
2025-08-02,Haringey,Bus,48
2025-08-03,Haringey,Bus,49
2025-08-04,Haringey,Bus,68
2025-08-05,Haringey,Bus,74
2025-08-06,Haringey,Bus,63
2025-08-07,Haringey,Bus,58
2025-08-08,Haringey,Bus,68
2025-08-09,Haringey,Bus,43
2025-08-10,Haringey,Bus,54
2025-08-11,Haringey,Bus,68
2025-08-12,Haringey,Bus,64
2025-08-13,Haringey,Bus,58
2025-08-14,Haringey,Bus,64
2025-08-15,Haringey,Bus,66
2025-08-16,Haringey,Bus,43
2025-08-17,Haringey,Bus,55
2025-08-18,Haringey,Bus,60
2025-08-19,Haringey,Bus,69
2025-08-20,Haringey,Bus,65
2025-08-21,Haringey,Bus,75
2025-08-22,Haringey,Bus,69
2025-08-23,Haringey,Bus,54
2025-08-24,Haringey,Bus,59
2025-08-25,Haringey,Bus,74
2025-08-26,Haringey,Bus,77
2025-08-27,Haringey,Bus,74
2025-08-28,Haringey,Bus,78
2025-08-29,Haringey,Bus,63
2025-08-30,Haringey,Bus,57
2025-08-31,Haringey,Bus,49
2024-09-01,Greenwich,Tube,63
2024-09-02,Greenwich,Tube,87
2024-09-03,Greenwich,Tube,91
2024-09-04,Greenwich,Tube,83
2024-09-05,Greenwich,Tube,85
2024-09-06,Greenwich,Tube,80
2024-09-07,Greenwich,Tube,65
2024-09-08,Greenwich,Tube,64
2024-09-09,Greenwich,Tube,82
2024-09-10,Greenwich,Tube,92
2024-09-11,Greenwich,Tube,94
2024-09-12,Greenwich,Tube,85
2024-09-13,Greenwich,Tube,75
2024-09-14,Greenwich,Tube,52
2024-09-15,Greenwich,Tube,67
2024-09-16,Greenwich,Tube,88
2024-09-17,Greenwich,Tube,90
2024-09-18,Greenwich,Tube,100
2024-09-19,Greenwich,Tube,84
2024-09-20,Greenwich,Tube,95
2024-09-21,Greenwich,Tube,66
2024-09-22,Greenwich,Tube,75
2024-09-23,Greenwich,Tube,88
2024-09-24,Greenwich,Tube,79
2024-09-25,Greenwich,Tube,87
2024-09-26,Greenwich,Tube,103
2024-09-27,Greenwich,Tube,94
2024-09-28,Greenwich,Tube,72
2024-09-29,Greenwich,Tube,70
2024-09-30,Greenwich,Tube,93
2024-10-01,Greenwich,Tube,88
2024-10-02,Greenwich,Tube,87
2024-10-03,Greenwich,Tube,100
2024-10-04,Greenwich,Tube,88
2024-10-05,Greenwich,Tube,61
2024-10-06,Greenwich,Tube,72
2024-10-07,Greenwich,Tube,88
2024-10-08,Greenwich,Tube,89
2024-10-09,Greenwich,Tube,104
2024-10-10,Greenwich,Tube,89
2024-10-11,Greenwich,Tube,77
2024-10-12,Greenwich,Tube,70
2024-10-13,Greenwich,Tube,71
2024-10-14,Greenwich,Tube,89
2024-10-15,Greenwich,Tube,93
2024-10-16,Greenwich,Tube,88
2024-10-17,Greenwich,Tube,104
2024-10-18,Greenwich,Tube,94
2024-10-19,Greenwich,Tube,66
2024-10-20,Greenwich,Tube,64
2024-10-21,Greenwich,Tube,101
2024-10-22,Greenwich,Tube,109
2024-10-23,Greenwich,Tube,96
2024-10-24,Greenwich,Tube,98
2024-10-25,Greenwich,Tube,95
2024-10-26,Greenwich,Tube,66
2024-10-27,Greenwich,Tube,70
2024-10-28,Greenwich,Tube,83
2024-10-29,Greenwich,Tube,85
2024-10-30,Greenwich,Tube,99
2024-10-31,Greenwich,Tube,94
2024-11-01,Greenwich,Tube,108
2024-11-02,Greenwich,Tube,68
2024-11-03,Greenwich,Tube,71
2024-11-04,Greenwich,Tube,105
2024-11-05,Greenwich,Tube,110
2024-11-06,Greenwich,Tube,98
2024-11-07,Greenwich,Tube,110
2024-11-08,Greenwich,Tube,104
2024-11-09,Greenwich,Tube,80
2024-11-10,Greenwich,Tube,88
2024-11-11,Greenwich,Tube,101
2024-11-12,Greenwich,Tube,94
2024-11-13,Greenwich,Tube,100
2024-11-14,Greenwich,Tube,106
2024-11-15,Greenwich,Tube,120
2024-11-16,Greenwich,Tube,73
2024-11-17,Greenwich,Tube,62
2024-11-18,Greenwich,Tube,94
2024-11-19,Greenwich,Tube,105
2024-11-20,Greenwich,Tube,92
2024-11-21,Greenwich,Tube,97
2024-11-22,Greenwich,Tube,98
2024-11-23,Greenwich,Tube,74
2024-11-24,Greenwich,Tube,76
2024-11-25,Greenwich,Tube,81
2024-11-26,Greenwich,Tube,85
2024-11-27,Greenwich,Tube,90
2024-11-28,Greenwich,Tube,90
2024-11-29,Greenwich,Tube,102
2024-11-30,Greenwich,Tube,71
2024-12-01,Greenwich,Tube,76
2024-12-02,Greenwich,Tube,104
2024-12-03,Greenwich,Tube,96
2024-12-04,Greenwich,Tube,102
2024-12-05,Greenwich,Tube,106
2024-12-06,Greenwich,Tube,99
2024-12-07,Greenwich,Tube,74
2024-12-08,Greenwich,Tube,70
2024-12-09,Greenwich,Tube,95
2024-12-10,Greenwich,Tube,103
2024-12-11,Greenwich,Tube,93
2024-12-12,Greenwich,Tube,114
2024-12-13,Greenwich,Tube,88
2024-12-14,Greenwich,Tube,79
2024-12-15,Greenwich,Tube,78
2024-12-16,Greenwich,Tube,95
2024-12-17,Greenwich,Tube,90
2024-12-18,Greenwich,Tube,105
2024-12-19,Greenwich,Tube,96
2024-12-20,Greenwich,Tube,91
2024-12-21,Greenwich,Tube,72
2024-12-22,Greenwich,Tube,75
2024-12-23,Greenwich,Tube,85
2024-12-24,Greenwich,Tube,100
2024-12-25,Greenwich,Tube,98
2024-12-26,Greenwich,Tube,105
2024-12-27,Greenwich,Tube,102
2024-12-28,Greenwich,Tube,76
2024-12-29,Greenwich,Tube,72
2024-12-30,Greenwich,Tube,86
2024-12-31,Greenwich,Tube,87
2025-01-01,Greenwich,Tube,98
2025-01-02,Greenwich,Tube,92
2025-01-03,Greenwich,Tube,89
2025-01-04,Greenwich,Tube,68
2025-01-05,Greenwich,Tube,62
2025-01-06,Greenwich,Tube,97
2025-01-07,Greenwich,Tube,92
2025-01-08,Greenwich,Tube,92
2025-01-09,Greenwich,Tube,90
2025-01-10,Greenwich,Tube,99
2025-01-11,Greenwich,Tube,66
2025-01-12,Greenwich,Tube,67
2025-01-13,Greenwich,Tube,97
2025-01-14,Greenwich,Tube,90
2025-01-15,Greenwich,Tube,79
2025-01-16,Greenwich,Tube,80
2025-01-17,Greenwich,Tube,98
2025-01-18,Greenwich,Tube,73
2025-01-19,Greenwich,Tube,73
2025-01-20,Greenwich,Tube,101
2025-01-21,Greenwich,Tube,84
2025-01-22,Greenwich,Tube,93
2025-01-23,Greenwich,Tube,90
2025-01-24,Greenwich,Tube,91
2025-01-25,Greenwich,Tube,66
2025-01-26,Greenwich,Tube,65
2025-01-27,Greenwich,Tube,105
2025-01-28,Greenwich,Tube,102
2025-01-29,Greenwich,Tube,93
2025-01-30,Greenwich,Tube,84
2025-01-31,Greenwich,Tube,101
2025-02-01,Greenwich,Tube,72
2025-02-02,Greenwich,Tube,64
2025-02-03,Greenwich,Tube,78
2025-02-04,Greenwich,Tube,89
2025-02-05,Greenwich,Tube,86
2025-02-06,Greenwich,Tube,88
2025-02-07,Greenwich,Tube,95
2025-02-08,Greenwich,Tube,65
2025-02-09,Greenwich,Tube,75
2025-02-10,Greenwich,Tube,90
2025-02-11,Greenwich,Tube,80
2025-02-12,Greenwich,Tube,97
2025-02-13,Greenwich,Tube,100
2025-02-14,Greenwich,Tube,93
2025-02-15,Greenwich,Tube,62
2025-02-16,Greenwich,Tube,65
2025-02-17,Greenwich,Tube,93
2025-02-18,Greenwich,Tube,79
2025-02-19,Greenwich,Tube,76
2025-02-20,Greenwich,Tube,89
2025-02-21,Greenwich,Tube,83
2025-02-22,Greenwich,Tube,58
2025-02-23,Greenwich,Tube,71
2025-02-24,Greenwich,Tube,87
2025-02-25,Greenwich,Tube,84
2025-02-26,Greenwich,Tube,79
2025-02-27,Greenwich,Tube,83
2025-02-28,Greenwich,Tube,89
2025-03-01,Greenwich,Tube,64
2025-03-02,Greenwich,Tube,52
2025-03-03,Greenwich,Tube,87
2025-03-04,Greenwich,Tube,87
2025-03-05,Greenwich,Tube,77
2025-03-06,Greenwich,Tube,90
2025-03-07,Greenwich,Tube,72
2025-03-08,Greenwich,Tube,62
2025-03-09,Greenwich,Tube,61
2025-03-10,Greenwich,Tube,79
2025-03-11,Greenwich,Tube,81
2025-03-12,Greenwich,Tube,81
2025-03-13,Greenwich,Tube,81
2025-03-14,Greenwich,Tube,79
2025-03-15,Greenwich,Tube,61
2025-03-16,Greenwich,Tube,53
2025-03-17,Greenwich,Tube,81
2025-03-18,Greenwich,Tube,73
2025-03-19,Greenwich,Tube,84
2025-03-20,Greenwich,Tube,78
2025-03-21,Greenwich,Tube,80
2025-03-22,Greenwich,Tube,70
2025-03-23,Greenwich,Tube,61
2025-03-24,Greenwich,Tube,71
2025-03-25,Greenwich,Tube,82
2025-03-26,Greenwich,Tube,82
2025-03-27,Greenwich,Tube,67
2025-03-28,Greenwich,Tube,77
2025-03-29,Greenwich,Tube,57
2025-03-30,Greenwich,Tube,45
2025-03-31,Greenwich,Tube,77
2025-04-01,Greenwich,Tube,75
2025-04-02,Greenwich,Tube,71
2025-04-03,Greenwich,Tube,76
2025-04-04,Greenwich,Tube,65
2025-04-05,Greenwich,Tube,52
2025-04-06,Greenwich,Tube,56
2025-04-07,Greenwich,Tube,78
2025-04-08,Greenwich,Tube,62
2025-04-09,Greenwich,Tube,83
2025-04-10,Greenwich,Tube,81
2025-04-11,Greenwich,Tube,66
2025-04-12,Greenwich,Tube,56
2025-04-13,Greenwich,Tube,58
2025-04-14,Greenwich,Tube,68
2025-04-15,Greenwich,Tube,70
2025-04-16,Greenwich,Tube,65
2025-04-17,Greenwich,Tube,87
2025-04-18,Greenwich,Tube,81
2025-04-19,Greenwich,Tube,49
2025-04-20,Greenwich,Tube,54
2025-04-21,Greenwich,Tube,71
2025-04-22,Greenwich,Tube,70
2025-04-23,Greenwich,Tube,69
2025-04-24,Greenwich,Tube,69
2025-04-25,Greenwich,Tube,67
2025-04-26,Greenwich,Tube,51
2025-04-27,Greenwich,Tube,53
2025-04-28,Greenwich,Tube,72
2025-04-29,Greenwich,Tube,69
2025-04-30,Greenwich,Tube,66
2025-05-01,Greenwich,Tube,62
2025-05-02,Greenwich,Tube,73
2025-05-03,Greenwich,Tube,49
2025-05-04,Greenwich,Tube,47
2025-05-05,Greenwich,Tube,75
2025-05-06,Greenwich,Tube,69
2025-05-07,Greenwich,Tube,62
2025-05-08,Greenwich,Tube,67
2025-05-09,Greenwich,Tube,69
2025-05-10,Greenwich,Tube,49
2025-05-11,Greenwich,Tube,52
2025-05-12,Greenwich,Tube,50
2025-05-13,Greenwich,Tube,61
2025-05-14,Greenwich,Tube,74
2025-05-15,Greenwich,Tube,78
2025-05-16,Greenwich,Tube,66
2025-05-17,Greenwich,Tube,59
2025-05-18,Greenwich,Tube,47
2025-05-19,Greenwich,Tube,64
2025-05-20,Greenwich,Tube,68
2025-05-21,Greenwich,Tube,69
2025-05-22,Greenwich,Tube,63
2025-05-23,Greenwich,Tube,59
2025-05-24,Greenwich,Tube,47
2025-05-25,Greenwich,Tube,47
2025-05-26,Greenwich,Tube,58
2025-05-27,Greenwich,Tube,64
2025-05-28,Greenwich,Tube,68
2025-05-29,Greenwich,Tube,65
2025-05-30,Greenwich,Tube,65
2025-05-31,Greenwich,Tube,43
2025-06-01,Greenwich,Tube,53
2025-06-02,Greenwich,Tube,71
2025-06-03,Greenwich,Tube,60
2025-06-04,Greenwich,Tube,61
2025-06-05,Greenwich,Tube,69
2025-06-06,Greenwich,Tube,64
2025-06-07,Greenwich,Tube,50
2025-06-08,Greenwich,Tube,45
2025-06-09,Greenwich,Tube,62
2025-06-10,Greenwich,Tube,69
2025-06-11,Greenwich,Tube,62
2025-06-12,Greenwich,Tube,65
2025-06-13,Greenwich,Tube,62
2025-06-14,Greenwich,Tube,53
2025-06-15,Greenwich,Tube,49
2025-06-16,Greenwich,Tube,66
2025-06-17,Greenwich,Tube,70
2025-06-18,Greenwich,Tube,71
2025-06-19,Greenwich,Tube,65
2025-06-20,Greenwich,Tube,58
2025-06-21,Greenwich,Tube,58
2025-06-22,Greenwich,Tube,57
2025-06-23,Greenwich,Tube,68
2025-06-24,Greenwich,Tube,69
2025-06-25,Greenwich,Tube,66
2025-06-26,Greenwich,Tube,80
2025-06-27,Greenwich,Tube,69
2025-06-28,Greenwich,Tube,46
2025-06-29,Greenwich,Tube,56
2025-06-30,Greenwich,Tube,78
2025-07-01,Greenwich,Tube,71
2025-07-02,Greenwich,Tube,64
2025-07-03,Greenwich,Tube,66
2025-07-04,Greenwich,Tube,71
2025-07-05,Greenwich,Tube,48
2025-07-06,Greenwich,Tube,52
2025-07-07,Greenwich,Tube,71
2025-07-08,Greenwich,Tube,67
2025-07-09,Greenwich,Tube,75
2025-07-10,Greenwich,Tube,78
2025-07-11,Greenwich,Tube,68
2025-07-12,Greenwich,Tube,48
2025-07-13,Greenwich,Tube,48
2025-07-14,Greenwich,Tube,64
2025-07-15,Greenwich,Tube,61
2025-07-16,Greenwich,Tube,75
2025-07-17,Greenwich,Tube,65
2025-07-18,Greenwich,Tube,70
2025-07-19,Greenwich,Tube,49
2025-07-20,Greenwich,Tube,58
2025-07-21,Greenwich,Tube,72
2025-07-22,Greenwich,Tube,79
2025-07-23,Greenwich,Tube,71
2025-07-24,Greenwich,Tube,69
2025-07-25,Greenwich,Tube,73
2025-07-26,Greenwich,Tube,56
2025-07-27,Greenwich,Tube,53
2025-07-28,Greenwich,Tube,76
2025-07-29,Greenwich,Tube,76
2025-07-30,Greenwich,Tube,76
2025-07-31,Greenwich,Tube,73
2025-08-01,Greenwich,Tube,82
2025-08-02,Greenwich,Tube,56
2025-08-03,Greenwich,Tube,54
2025-08-04,Greenwich,Tube,67
2025-08-05,Greenwich,Tube,68
2025-08-06,Greenwich,Tube,78
2025-08-07,Greenwich,Tube,71
2025-08-08,Greenwich,Tube,77
2025-08-09,Greenwich,Tube,59
2025-08-10,Greenwich,Tube,57
2025-08-11,Greenwich,Tube,83
